Unnamed: 0,last_weight,average_weight,size,start_weight last_weight,start_weight average_weight,last_weight^2,last_weight average_weight,last_weight fasting,last_weight morning_temperature,last_weight evening_temperature,last_weight morning_do,last_weight evening_do,last_weight morning_salinity,last_weight morning_pH,last_weight transparency,last_weight long_cycle,average_weight^2,average_weight fasting,average_weight morning_temperature,average_weight evening_temperature,average_weight morning_do,average_weight evening_do,average_weight morning_salinity,average_weight morning_pH,average_weight transparency,average_weight long_cycle,fasting size,morning_temperature size,evening_temperature size,morning_do size,evening_do size,morning_salinity size,morning_pH size,transparency size,long_cycle size,size^2,average_adg
0.08556430446194226,0.14097434690515415,0.09284537538244293,0.04791255028147692,0.005314823823658067,0.0035033358340947176,0.019930741587861123,0.013137661626998568,0.2524190155658393,0.13851316304206088,0.14111590874218005,0.14097434690515415,0.1409711091927234,0.14097434690515417,0.13854919095910823,0.14097434690515417,0.09108605483431412,0.008659889752796664,0.26105610561056103,0.0912244454425593,0.09293860767744581,0.09284537538244292,0.09284195626941165,0.09284537538244293,0.09125001120634882,0.09284537538244293,0.060027038532047286,0.05544350491660681,0.047912550281476916,0.04776102248116107,0.048438606058065464,0.04751953383407937,0.0474722888792336,0.047891024696553326,0.047912550281476916,0.029325885241818714,0.003011603513537008,0.22294938917975565
0.08608923884514436,0.2586490939044481,0.1330313014827018,0.04679483915515942,0.007003405232022435,0.0036051351476891432,0.06698956772260582,0.034484375611591726,0.4627681952040387,0.25413349947116015,0.2589088208808947,0.2586490939044481,0.25864629971426817,0.2586490939044481,0.25419510722502364,0.2586490939044481,0.2564403686994765,0.01775158921808106,0.3737623762376237,0.13070879033309668,0.13316488717281683,0.13303130148270179,0.13302803383251915,0.13303130148270184,0.13074309161115893,0.13303130148270184,0.13198878671004807,0.05433463481827468,0.04679483915515942,0.046643133467498855,0.04732151249938288,0.0464013613227744,0.04635406090431367,0.04677381572229469,0.04679483915515942,0.04622651822237173,0.0028898662001775603,0.25305410122164046
0.08661417322834646,0.07742998352553541,0.06566250882560602,0.09113071383242034,0.004202020993883515,0.003565342757942852,0.006029010714408898,0.005115515854146207,0.1388304585612116,0.07372769543790218,0.07704334941045854,0.07742998352553541,0.07742650631108927,0.07742998352553541,0.07283451367523994,0.0777803534489318,0.05007904064550217,0.004340429306044529,0.1848184818481848,0.0625217960271809,0.06533441982943793,0.06566250882560604,0.06565898725893479,0.06566250882560601,0.061764752730508084,0.06595979239697267,0.04248514912905551,0.09831981538544941,0.0880781170080328,0.09039399057396606,0.09163289032712543,0.09075553760453925,0.09071043724280418,0.08685118456004533,0.09157779828294732,0.055232010912363044,0.009604819892295136,0.21858638743455494
0.08713910761154856,0.0738997411155566,0.07095787244057425,0.07399247656221863,0.005057384363038581,0.0048566923104051115,0.005493370546345774,0.0052753774546921775,0.13251998317206562,0.07260957127747432,0.07397394882311276,0.07389974111555661,0.07389625059544291,0.0738997411155566,0.07263101868753645,0.07389974111555661,0.04577940066013377,0.005066034882548644,0.19966996699669967,0.06971906286674684,0.0710291260196449,0.07095787244057426,0.0709543708324043,0.07095787244057425,0.06973987078088857,0.07095787244057426,0.04396114494492824,0.08131714054435665,0.07399247656221863,0.07384509946661262,0.07450412242732578,0.07361022576452929,0.0735642749606986,0.0739592340959214,0.07399247656221863,0.04288287912720556,0.00655032002982173,0.1823734729493892
0.08766404199475065,0.0738997411155566,0.06095551894563427,0.11124951410613539,0.0035750313397941223,0.0029508098519479505,0.005493370546345774,0.004534200943069948,0.13251998317206562,0.07260957127747432,0.07397394882311276,0.07389974111555661,0.07389625059544293,0.0738997411155566,0.07263101868753645,0.07389974111555661,0.04038880724564207,0.00374250539750895,0.1716171617161716,0.0598913342702734,0.06101672848785416,0.06095551894563427,0.06095197963807301,0.060955518945634266,0.05990996789828576,0.06095551894563427,0.03332969682190292,0.11827947715542786,0.11124951410613534,0.11110806658868627,0.11174057438341196,0.11088264280802919,0.11083854079136292,0.11119953323787576,0.11124951410613536,0.05621968981723809,0.01392833902130339,0.18542757417102967
0.08818897637795275,0.08449046834549306,0.07233466698046599,0.03971600202181524,0.004982643874471633,0.004267764942159997,0.007175031539102093,0.006145605876573336,0.15145140933950357,0.08282652511834215,0.08681254159931236,0.08449046834549305,0.08448701774238196,0.08449046834549305,0.08609496378590654,0.0856371335493358,0.05540546032886898,0.005263874201460164,0.2035313531353135,0.07091004288746576,0.07432355331756677,0.07233466698046599,0.07233117056150638,0.07233466698046599,0.07371031640627995,0.07331681757936852,0.04745048461862621,0.047311790862171146,0.03960780150200607,0.04082136054200432,0.040246586627726504,0.039319602084509415,0.039271950396487454,0.04144755055799973,0.04036141716844068,0.024815275211274686,0.002175974547761048,0.15183246073298426
0.08871391076115485,0.06683925629559896,0.06683925629559896,0.1224266253693104,0.004496830698786475,0.004496830698786475,0.004496830698786475,0.004496830698786475,0.11989903239377367,0.06567235109172836,0.06690637409478989,0.06683925629559898,0.06683573916415025,0.06683925629559896,0.06569226371158152,0.06683925629559898,0.023735724018730173,0.004496830698786475,0.18811881188118812,0.06567235109172836,0.06690637409478989,0.06683925629559898,0.06683573916415025,0.06683925629559896,0.06569226371158152,0.06683925629559898,0.023735724018730173,0.12936817813874923,0.12242662536931037,0.12228695672530836,0.12291150997023782,0.12206436792107916,0.12202082054056221,0.12237162298046207,0.12242662536931037,0.0387623078998606,0.01667460164591045,0.35994764397905754
0.08923884514435695,0.19510473052482938,0.14244528124264533,0.10926247210379317,0.014819322619754884,0.010824339699617422,0.03813973913576411,0.02785807766688319,0.34917963819941106,0.19169851779944655,0.19530064832598878,0.1951047305248294,0.195101696832634,0.19510473052482938,0.1917463124414293,0.1951047305248294,0.14554816131564705,0.02034812915422168,0.40016501650165015,0.1399584172474246,0.142588320143914,0.14244528124264533,0.14244204907424274,0.14244528124264536,0.13999476491243218,0.14244528124264533,0.1063005769218428,0.11630815253617074,0.10926247210379314,0.10912070834217567,0.10975463027908738,0.1088947805657092,0.10885057994706084,0.10921338395030487,0.10926247210379314,0.07698820759618184,0.013465861715631586,0.23734729493891796
0.08976377952755905,0.08566721581548599,0.06566250882560602,0.042448184775035806,0.003839391216021659,0.00294527351946151,0.007375723591735562,0.005658076437817381,0.15355490113588557,0.08417160492038424,0.08575324003698422,0.08566721581548599,0.08566376964759741,0.085667215815486,0.08419561031412799,0.085667215815486,0.06320256866054448,0.004340429306044529,0.1848184818481848,0.06451614772743737,0.06572844497340274,0.06566250882560604,0.06565898725893479,0.06566250882560601,0.06453580454892237,0.06566250882560604,0.04847469736737964,0.0500223622136497,0.04244818477503579,0.042295787303256935,0.042977259771172824,0.0420529126676994,0.042005396557402847,0.042429114155733354,0.04244818477503579,0.030307273198255068,0.0024398222228062152,0.1719022687609075
0.09028871391076115,0.05318898564368087,0.047775947281713346,0.18576358919396885,0.002324927464355846,0.0020893565170578003,0.002852761403613088,0.002563709484496027,0.09549852755574254,0.05226039206595286,0.05324239628669899,0.053188985643680874,0.053185417063651055,0.053188985643680874,0.05227733742473533,0.053188985643680874,0.032978880425086794,0.002303944764232236,0.13465346534653466,0.046941856590214284,0.04782392232831813,0.047775947281713346,0.04777235829965999,0.04777594728171335,0.046957625276503226,0.047775947281713346,0.029633289909108605,0.19220415037757027,0.18576358919396882,0.18563400083283355,0.18621347829558432,0.18542747689502898,0.18538707245269154,0.1856801315217845,0.18576358919396882,0.10705055320189039,0.036882175883690776,0.12914485165794065
0.09081364829396325,0.12920687220522475,0.12332313485526006,0.08343092607334422,0.015224858974386656,0.014532817413581587,0.016747350408157807,0.01598610469127223,0.23138409760201936,0.12695112939915096,0.1293366175283086,0.12920687220522475,0.12920359014056898,0.12920687220522475,0.1269845993325167,0.12920687220522478,0.10819904980095447,0.01525946105242691,0.3465346534653465,0.121170112577696,0.12344697192137288,0.12332313485526006,0.12331983061449173,0.12332313485526006,0.12120230351922093,0.12332313485526007,0.10327906374804537,0.09068093248582805,0.08343092607334421,0.08328505113753797,0.08393735692286763,0.08305257141554928,0.08300708897113358,0.08339344321188318,0.08343092607334421,0.0668220349192514,0.008160974974102059,0.17931937172774867
0.09133858267716535,0.09625794304542244,0.0660508354907037,0.05660585904172416,0.0038587683797242003,0.0026507683128453047,0.009306519546381705,0.006393107620379661,0.1724863273033235,0.09457743519900318,0.09635460212946853,0.09625794304542244,0.09625453679453642,0.09625794304542244,0.09460374277806038,0.09625794304542247,0.07187671798426032,0.004391735744871184,0.1859075907590759,0.0648976948376534,0.0661171615834605,0.06605083549070369,0.06604731538765589,0.06605083549070369,0.0649174360725999,0.0660508354907037,0.04936307571858535,0.06406805012585677,0.05660585904172417,0.05645571480964492,0.05712711151448557,0.05621643114422937,0.05616961757305527,0.05658042782967602,0.05660585904172415,0.04053425837675958,0.004042400817079405,0.19546247818499127
0.09186351706036745,0.0797834784655213,0.05624852906566251,0.08094712357041642,0.0030117095092987967,0.0021258963114683077,0.006399944991000415,0.004517591945610627,0.1430374421539756,0.07839058809892928,0.07986359443004849,0.0797834784655213,0.07978001012152017,0.0797834784655213,0.0784133145008322,0.07978347846552131,0.05959814409569587,0.003188872148864894,0.15841584158415842,0.055266520813109433,0.056305012002305574,0.056248529065662516,0.056244972017211216,0.056248529065662516,0.05528413124764914,0.056248529065662516,0.042057324254889505,0.08821677671175661,0.08094712357041642,0.08080085332939968,0.08145492679246187,0.08056774361264926,0.08052213791575592,0.08091075660241953,0.0809471235704164,0.05738561226120949,0.00772011556769747,0.17277486910994763
0.09238845144356955,0.16921628618498472,0.09861143798540833,0.04555293790369552,0.007573647478125812,0.004417937960854697,0.02870029224638296,0.016741814075671366,0.30290281867900715,0.1662620437850447,0.16938620765547158,0.1692162861849847,0.16921315491789418,0.16921628618498472,0.16630421086292793,0.16921628618498474,0.15243614178971976,0.009766035142756271,0.27722772277227725,0.09688984192758515,0.09871046037224282,0.09861143798540832,0.09860804060496733,0.09861143798540832,0.09691666110337868,0.09861143798540833,0.08890414797606747,0.05310255693123896,0.045552937903695516,0.04540103456342973,0.04608029743418,0.04515894742132439,0.045111585376624845,0.045532472417562884,0.04555293790369552,0.0405646646275466,0.0027574869293838975,0.2164048865619546
0.09291338582677165,0.1609790538950341,0.08723228995057661,0.04580131815398831,0.006257384429474571,0.003394948284841428,0.025977800746175818,0.014094353721486711,0.28817837610433317,0.15816862023500777,0.16114070380576154,0.1609790538950341,0.16097589158138603,0.16097905389503414,0.15820899672431385,0.16097905389503414,0.14502407584479365,0.0076469331569236345,0.2453135313531353,0.08570935539489126,0.08731988576842913,0.08723228995057661,0.08722884968153395,0.08723228995057661,0.08573370100046467,0.08723228995057662,0.07866490830643383,0.05334897250864611,0.0458013181539883,0.04564945434424356,0.046328540447220574,0.04540743020161439,0.04536008048216263,0.04578074107850925,0.0458013181539883,0.04077226592602353,0.002783719885798055,0.22862129144851656
0.09343832020997375,0.15862555895504823,0.15862555895504823,0.05089311328499026,0.0252248595280199,0.0252248595280199,0.0252248595280199,0.0252248595280199,0.2839713925115692,0.15585621350642576,0.15878484556298725,0.15862555895504823,0.15862238777095516,0.15862555895504826,0.15589607839899558,0.15862555895504826,0.1429063427176719,0.0252248595280199,0.44554455445544555,0.15585621350642576,0.15878484556298725,0.15862555895504823,0.15862238777095516,0.15862555895504826,0.15589607839899558,0.15862555895504826,0.1429063427176719,0.05840049184549251,0.05089311328499026,0.05074205985092696,0.051417522214552355,0.050501327197559384,0.05045423014568674,0.05087024862790969,0.05089311328499026,0.04502809254480041,0.0033482597875186897,0.2665794066317626
0.09396325459317585,0.20240056483878557,0.13044245704871735,0.04269656502532858,0.017279530368416906,0.011143370859148561,0.0410419399884811,0.0264675031954327,0.3622212873369794,0.1988669786580507,0.20260380887858903,0.20240056483878555,0.2023975586449698,0.2024005648387856,0.1989163592499161,0.20240056483878557,0.13809331288330431,0.017068599560891327,0.3665016501650165,0.1281651429316565,0.13057344310576513,0.13044245704871735,0.13043917964104518,0.13044245704871735,0.12819888145330882,0.13044245704871735,0.08904051715470788,0.050268777791056846,0.04269656502532858,0.04254420708407076,0.043225502784213395,0.0423013954479894,0.04225389166294059,0.04267738281667972,0.04269656502532858,0.02791042184311243,0.002464537068316775,0.2683246073298429
0.09448818897637795,0.0682513532595905,0.051576841609790536,0.14105514414126877,0.002513218132219689,0.0019013094478233603,0.004688166349517861,0.003546721303624709,0.12242322254943207,0.06705979512887755,0.06831988904045447,0.06825135325959049,0.0682478414504088,0.0682513532595905,0.06708001470677251,0.06825135325959052,0.039798408919292975,0.0026831847852282235,0.1453135313531353,0.0506763934568742,0.05162863339039858,0.05157684160979053,0.0515732669535059,0.05157684160979054,0.050692988371892275,0.05157684160979054,0.03009876337220122,0.14784934644428482,0.14105514414126874,0.14091844028634518,0.14152973594828092,0.1407005764428291,0.14065795345589435,0.14099177255143924,0.14105514414126874,0.07635072482106078,0.021798225945550496,0.17233856893542757
